,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0,0.38508832454681396,0.7025282382965088,0.3640451431274414,0.705284833908081,0.3616655468940735,0.7007722854614258,0.35924696922302246,0.6962490081787109,0.3645452558994293,0.7059340476989746,0.36261212825775146,0.702184796333313,0.3605388402938843,0.6984416246414185,0.34788888692855835,0.6494519710540771,0.3495137691497803,0.6530615091323853,0.39083585143089294,0.671910285949707,0.39215710759162903,0.6731010675430298,0.37851232290267944,0.5547897815704346,0.3824611306190491,0.5342864990234375,0.271580308675766,0.7512485384941101,0.2823977470397949,0.694798469543457,0.14155972003936768,0.8853626251220703,0.18788021802902222,0.8169044852256775,0.11108981817960739,0.9004702568054199,0.14725160598754883,0.8410881161689758,0.10522013902664185,0.8902091979980469,0.14297625422477722,0.8455705642700195,0.1162278950214386,0.8859469294548035,0.15298020839691162,0.8440009951591492,0.6085001230239868,0.12001453340053558,0.6026330590248108,0.13361172378063202,0.6938092112541199,0.5206701755523682,0.6822983026504517,0.5039983987808228,0.8568267822265625,0.8025591969490051,0.835569441318512,0.7684683799743652,0.8983281850814819,0.8510745763778687,0.8700513243675232,0.8116501569747925,0.7818813323974609,0.930616021156311,0.7634749412536621,0.9046045541763306,clean_data/TEST_TRAIN/downdog/00000372.jpg
1,0.7157579660415649,0.5476086139678955,0.7299123406410217,0.5274884104728699,0.7295706272125244,0.5239133834838867,0.7289974689483643,0.5200167298316956,0.728891134262085,0.5275791883468628,0.7280521392822266,0.5243465900421143,0.7269896268844604,0.5206559896469116,0.717462956905365,0.4924805164337158,0.7149487733840942,0.49304360151290894,0.7009840607643127,0.5389366149902344,0.7006626725196838,0.5376344919204712,0.6682791113853455,0.4692748486995697,0.6662387847900391,0.48385345935821533,0.7308027148246765,0.573703408241272,0.7334650754928589,0.5940340757369995,0.8022423982620239,0.6599216461181641,0.8256235122680664,0.6968637704849243,0.8279187679290771,0.6676609516143799,0.8536218404769897,0.7128651738166809,0.8315578699111938,0.667046070098877,0.8568466901779175,0.7031757831573486,0.8223117589950562,0.6653076410293579,0.8476147055625916,0.6969752311706543,0.483643501996994,0.2642827033996582,0.4738140106201172,0.25694674253463745,0.3932785987854004,0.48008468747138977,0.36769479513168335,0.47264808416366577,0.33741331100463867,0.6331270337104797,0.2863699793815613,0.6646938323974609,0.3074648678302765,0.6558623313903809,0.2619372606277466,0.6803022027015686,0.38054752349853516,0.6705125570297241,0.33664074540138245,0.7131646871566772,clean_data/TEST_TRAIN/downdog/00000414.jpg
2,0.5302915573120117,0.6086463928222656,0.5146178007125854,0.6231040954589844,0.5106639862060547,0.6216084957122803,0.5066210031509399,0.6198588609695435,0.5175008177757263,0.6262473464012146,0.5158438682556152,0.6272949576377869,0.5141147971153259,0.6282422542572021,0.4863497316837311,0.6018481850624084,0.4971003532409668,0.6100777983665466,0.5231249332427979,0.5871536731719971,0.5280400514602661,0.5913919806480408,0.4723132848739624,0.5099309682846069,0.500031590461731,0.5255833268165588,0.4105101227760315,0.6522190570831299,0.43334224820137024,0.651267945766449,0.31429770588874817,0.778095006942749,0.37183377146720886,0.7403988242149353,0.2872348427772522,0.8006983399391174,0.3347240090370178,0.7515693306922913,0.28199777007102966,0.7941376566886902,0.3395070433616638,0.7551286220550537,0.29284095764160156,0.7881404161453247,0.35064810514450073,0.7533011436462402,0.651997983455658,0.2936493456363678,0.6617625951766968,0.3215976655483246,0.7705391645431519,0.5184153318405151,0.7542583346366882,0.5109471082687378,0.8588003516197205,0.7498918771743774,0.8350957036018372,0.7297828197479248,0.8890026211738586,0.7818998694419861,0.8538713455200195,0.7634744644165039,0.8066433668136597,0.8128261566162109,0.7922384142875671,0.7973735332489014,clean_data/TEST_TRAIN/downdog/00000158.jpg
3,0.49219951033592224,0.67689049243927,0.5052744150161743,0.6906377077102661,0.5072911977767944,0.6887837648391724,0.5097013711929321,0.6860382556915283,0.5044807195663452,0.6909817457199097,0.5056359767913818,0.6898402571678162,0.5068535804748535,0.6880944967269897,0.5246087312698364,0.6484118700027466,0.5143902897834778,0.6613845825195312,0.4900137782096863,0.6509599089622498,0.4881882071495056,0.649534285068512,0.5245271921157837,0.5219801068305969,0.49610066413879395,0.5636955499649048,0.5966827273368835,0.6190518140792847,0.5642267465591431,0.7248218059539795,0.6701480150222778,0.7121815085411072,0.6644037961959839,0.8195973038673401,0.6924337148666382,0.7187899947166443,0.6959474086761475,0.8523736000061035,0.692287266254425,0.7295570969581604,0.6988496780395508,0.8277387619018555,0.6836080551147461,0.7314358949661255,0.6881492137908936,0.8111594915390015,0.33404403924942017,0.24242648482322693,0.3141908347606659,0.24241910874843597,0.2563313841819763,0.47691723704338074,0.24657681584358215,0.4949032962322235,0.18307064473628998,0.686382532119751,0.1618826687335968,0.7351118922233582,0.16443006694316864,0.7225922346115112,0.13904033601284027,0.7734264135360718,0.24257591366767883,0.7690814733505249,0.2233913391828537,0.7957119345664978,clean_data/TEST_TRAIN/downdog/00000164.jpg
4,0.44385066628456116,0.7318850755691528,0.4315313398838043,0.7500953674316406,0.4294208586215973,0.7488731741905212,0.42738622426986694,0.7471553087234497,0.43180835247039795,0.7500565052032471,0.4299889802932739,0.7491674423217773,0.42812395095825195,0.7478821277618408,0.41367000341415405,0.7185996770858765,0.41508370637893677,0.7177192568778992,0.442188024520874,0.7050799131393433,0.443759560585022,0.7051548957824707,0.4022274613380432,0.6451252698898315,0.40438905358314514,0.6150874495506287,0.34573549032211304,0.7987929582595825,0.3495126962661743,0.7503197193145752,0.2650781273841858,0.9243362545967102,0.2825467884540558,0.8521292209625244,0.23829874396324158,0.9349889755249023,0.2575662136077881,0.8539009094238281,0.23187708854675293,0.9250465631484985,0.2548253536224365,0.8579162359237671,0.24073027074337006,0.9208066463470459,0.26351675391197205,0.8591341972351074,0.5351790189743042,0.2568311095237732,0.5335240364074707,0.23988217115402222,0.6324950456619263,0.5413453578948975,0.6237666010856628,0.5279034376144409,0.7212581038475037,0.8329365849494934,0.7101715207099915,0.8004829287528992,0.74390709400177,0.8645389676094055,0.7351935505867004,0.8499131798744202,0.6649354100227356,0.9151456952095032,0.657538652420044,0.8916090726852417,clean_data/TEST_TRAIN/downdog/00000170.jpg
5,0.4644052982330322,0.6843589544296265,0.44838425517082214,0.6942270994186401,0.44590115547180176,0.6921356916427612,0.4433484673500061,0.6894732713699341,0.44891875982284546,0.6940168142318726,0.44688260555267334,0.692211389541626,0.44470271468162537,0.6899330019950867,0.43122246861457825,0.6582540273666382,0.4347868859767914,0.6605967879295349,0.46418944001197815,0.6595945358276367,0.4657858908176422,0.6608093976974487,0.43710795044898987,0.5800575613975525,0.4508475065231323,0.5748142004013062,0.3788601756095886,0.7145565748214722,0.38871005177497864,0.6917017698287964,0.3005708158016205,0.8544316291809082,0.3179462254047394,0.8148887157440186,0.27168533205986023,0.8649128079414368,0.2926616370677948,0.8260442018508911,0.2675938308238983,0.860156238079071,0.2913501262664795,0.8314260244369507,0.2776426374912262,0.8581089973449707,0.3011225461959839,0.8299959301948547,0.6314125061035156,0.31881651282310486,0.6325344443321228,0.3257906138896942,0.7076965570449829,0.5599478483200073,0.7045886516571045,0.5518572926521301,0.8008781671524048,0.7898484468460083,0.7910482883453369,0.7615472078323364,0.8312599658966064,0.8322640657424927,0.8184155225753784,0.7978367209434509,0.7432773113250732,0.8534372448921204,0.7338007092475891,0.8281500339508057,clean_data/TEST_TRAIN/downdog/00000366.png
6,0.4014415740966797,0.6764998435974121,0.3850024342536926,0.678877592086792,0.3839269280433655,0.6758304834365845,0.38286158442497253,0.6723209023475647,0.3851838707923889,0.677772581577301,0.3842003643512726,0.674435019493103,0.38313984870910645,0.67066490650177,0.38112226128578186,0.6355159282684326,0.3806566596031189,0.6332851052284241,0.40978366136550903,0.6546598672866821,0.41093602776527405,0.6543039083480835,0.4101198613643646,0.5632938146591187,0.4117281436920166,0.54593825340271,0.3240416347980499,0.700432300567627,0.32599538564682007,0.6740478873252869,0.22731857001781464,0.8223116397857666,0.2523815929889679,0.7727358937263489,0.20033395290374756,0.8342809677124023,0.22482670843601227,0.7832779884338379,0.19580569863319397,0.8258827328681946,0.22244568169116974,0.786312460899353,0.203857421875,0.8230917453765869,0.2313499003648758,0.7840160131454468,0.598292887210846,0.2477266639471054,0.5894442796707153,0.24213364720344543,0.6689817309379578,0.5189812183380127,0.6681350469589233,0.5204645395278931,0.7627171277999878,0.7663638591766357,0.748307466506958,0.7328639030456543,0.7898441553115845,0.8128654956817627,0.7747417688369751,0.7876665592193604,0.6893637180328369,0.8195242881774902,0.682672381401062,0.8123546242713928,clean_data/TEST_TRAIN/downdog/00000213.jpg
7,0.5554593801498413,0.744644284248352,0.5671752691268921,0.7533667087554932,0.567976713180542,0.7526732683181763,0.5691535472869873,0.7514753341674805,0.570218026638031,0.7497926950454712,0.5730950832366943,0.7466067671775818,0.5762823224067688,0.7428778409957886,0.5797097086906433,0.7222304344177246,0.5848362445831299,0.7151939272880554,0.5507804751396179,0.7229444980621338,0.5533664226531982,0.7184534668922424,0.5609204173088074,0.6371232271194458,0.5727929472923279,0.6351377367973328,0.6086589097976685,0.7807333469390869,0.6170076131820679,0.7948200702667236,0.6654126048088074,0.8922206163406372,0.6928157806396484,0.95256108045578,0.6887500882148743,0.9021130204200745,0.7170886993408203,0.9633504152297974,0.6945418119430542,0.9063103199005127,0.7213674783706665,0.9558940529823303,0.6867266297340393,0.9047480821609497,0.715208113193512,0.9518634676933289,0.40261390805244446,0.41410064697265625,0.4015710949897766,0.3881461024284363,0.30320823192596436,0.6473389863967896,0.2941036820411682,0.6458412408828735,0.1970132291316986,0.8524415493011475,0.18078462779521942,0.8666693568229675,0.17300717532634735,0.8927105665206909,0.15294674038887024,0.9078063368797302,0.2527012825012207,0.9298836588859558,0.23841185867786407,0.9425714612007141,clean_data/TEST_TRAIN/downdog/00000198.png
8,0.4988497793674469,0.8072118759155273,0.5157959461212158,0.8094327449798584,0.5170250535011292,0.8075496554374695,0.5187227129936218,0.8048524856567383,0.5176741480827332,0.807339072227478,0.5201761722564697,0.8040016889572144,0.522951602935791,0.799660325050354,0.5302408933639526,0.7702583074569702,0.5299566388130188,0.7699527740478516,0.4941864609718323,0.7854613065719604,0.496596097946167,0.7825374007225037,0.512418806552887,0.6857489347457886,0.5103887915611267,0.6890663504600525,0.585757851600647,0.8052657842636108,0.5839705467224121,0.818726658821106,0.673182487487793,0.8930850028991699,0.6944218277931213,0.9239102005958557,0.7041667699813843,0.9015578627586365,0.7234826683998108,0.9393905401229858,0.7060460448265076,0.9040367007255554,0.7263407707214355,0.9339963793754578,0.6952766180038452,0.9003689289093018,0.7167047262191772,0.9285696148872375,0.344249963760376,0.4156189560890198,0.3344179391860962,0.39696305990219116,0.2444363534450531,0.649979829788208,0.22973637282848358,0.6573787927627563,0.13526099920272827,0.8461324572563171,0.11512400209903717,0.8610765337944031,0.10345008224248886,0.876268208026886,0.08399128913879395,0.8916774988174438,0.19050569832324982,0.9131131172180176,0.17005905508995056,0.9245404601097107,clean_data/TEST_TRAIN/downdog/00000417.jpg
9,0.5306477546691895,0.7326778173446655,0.5156927108764648,0.754590630531311,0.5133788585662842,0.7528184056282043,0.511131227016449,0.7506757974624634,0.5158287286758423,0.7572487592697144,0.5135236978530884,0.757297158241272,0.5113186240196228,0.7566866278648376,0.4969484210014343,0.7258901000022888,0.49831193685531616,0.7292014360427856,0.5288905501365662,0.7045396566390991,0.5305416584014893,0.7087100744247437,0.49481791257858276,0.6088981628417969,0.49835991859436035,0.6287143230438232,0.4003141522407532,0.7499679327011108,0.4099988341331482,0.7350890040397644,0.28525373339653015,0.8563930988311768,0.31361597776412964,0.8314710259437561,0.2610715627670288,0.8564324975013733,0.28431475162506104,0.8201726078987122,0.25795015692710876,0.8524839878082275,0.278274267911911,0.824228048324585,0.26651862263679504,0.8541194200515747,0.2879539728164673,0.8296104669570923,0.6475367546081543,0.27253618836402893,0.6458801031112671,0.3013060688972473,0.7752354145050049,0.526435375213623,0.7654322981834412,0.5306099057197571,0.9027201533317566,0.7828547954559326,0.8790313601493835,0.7498080134391785,0.9409003257751465,0.8345776200294495,0.9169830083847046,0.816347062587738,0.858310878276825,0.8790053725242615,0.8357981443405151,0.8591137528419495,clean_data/TEST_TRAIN/downdog/00000403.jpg
